** VARIABLE ZCURU from his-series(301) ELEMENT ZCURU(5,5) REAL     *4
**    NROW       NCOL     NPLANE
XXXX
      1505          5        301
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
-2.863142e-17  9.559823e-17 -1.064580e-17 -6.612152e-17  2.569809e-17 
 6.504263e-19  6.439046e-19  6.499774e-19  6.620071e-19  6.508856e-19 
-6.748514e-18  6.672639e-17 -1.003213e-16 -1.569200e-17 -5.254862e-17 
-2.671099e-19 -1.263430e-18  2.206094e-18 -2.578671e-18  2.537533e-18 
 4.233384e-17 -9.557146e-17 -4.705559e-17 -1.242752e-16 -1.508741e-17 
-1.605455e-04 -1.605459e-04 -1.605458e-04 -1.604522e-04 -1.574813e-04 
-4.464198e-05 -4.464205e-05 -4.464227e-05 -4.462804e-05 -4.393743e-05 
 1.280886e-04  1.280886e-04  1.280885e-04  1.280561e-04  1.266068e-04 
-7.058575e-08 -7.058575e-08 -7.058576e-08 -7.058575e-08 -7.058555e-08 
-2.647638e-11 -2.647650e-11 -2.647643e-11 -2.647645e-11 -2.647653e-11 
-2.345440e-03 -2.344793e-03 -2.335879e-03 -2.278569e-03 -1.978960e-03 
-5.679571e-04 -5.679551e-04 -5.664934e-04 -5.548549e-04 -4.868782e-04 
 1.919340e-03  1.919377e-03  1.917206e-03  1.892638e-03  1.703896e-03 
-1.785424e-06 -1.785424e-06 -1.785424e-06 -1.785422e-06 -1.785281e-06 
-9.580096e-10 -9.580096e-10 -9.580096e-10 -9.580098e-10 -9.580097e-10 
-1.627304e-02 -1.598906e-02 -1.534917e-02 -1.392900e-02 -1.068588e-02 
-3.308956e-03 -3.256055e-03 -3.124579e-03 -2.823617e-03 -2.156049e-03 
 1.353321e-02  1.342795e-02  1.309676e-02  1.216396e-02  9.619458e-03 
-2.191862e-05 -2.191862e-05 -2.191862e-05 -2.191830e-05 -2.189522e-05 
-1.706465e-08 -1.706465e-08 -1.706465e-08 -1.706464e-08 -1.706462e-08 
-6.788199e-02 -6.439305e-02 -5.940727e-02 -5.163578e-02 -3.789820e-02 
-1.079067e-02 -1.011655e-02 -9.186104e-03 -7.834731e-03 -5.673245e-03 
 5.791854e-02  5.576681e-02  5.225023e-02  4.613447e-02  3.438473e-02 
-1.738214e-04 -1.738214e-04 -1.738212e-04 -1.737975e-04 -1.722319e-04 
-1.998327e-07 -1.998327e-07 -1.998327e-07 -1.998326e-07 -1.998292e-07 
-1.698776e-01 -1.585459e-01 -1.441637e-01 -1.238184e-01 -9.027328e-02 
-1.789471e-02 -1.607322e-02 -1.403842e-02 -1.157866e-02 -8.169354e-03 
 1.503333e-01  1.417700e-01  1.301684e-01  1.127853e-01  8.280160e-02 
-9.978787e-04 -9.978774e-04 -9.977552e-04 -9.948896e-04 -9.480306e-04 
-1.732062e-06 -1.732062e-06 -1.732062e-06 -1.732052e-06 -1.731793e-06 
-2.502493e-01 -2.322692e-01 -2.103720e-01 -1.810705e-01 -1.351537e-01 
-9.849976e-03 -7.775831e-03 -5.835418e-03 -3.998459e-03 -2.286605e-03 
 2.199983e-01  2.059616e-01  1.878855e-01  1.623312e-01  1.209453e-01 
-4.393481e-03 -4.391362e-03 -4.373203e-03 -4.262750e-03 -3.705604e-03 
-1.184390e-05 -1.184390e-05 -1.184389e-05 -1.184338e-05 -1.183096e-05 
-2.211495e-01 -2.045130e-01 -1.848321e-01 -1.589678e-01 -1.191595e-01 
 1.515040e-02  1.608703e-02  1.635135e-02  1.555851e-02  1.273688e-02 
 1.648310e-01  1.535417e-01  1.396601e-01  1.206351e-01  9.028029e-02 
-1.527940e-02 -1.513985e-02 -1.473172e-02 -1.364443e-02 -1.083884e-02 
-6.636904e-05 -6.636904e-05 -6.636883e-05 -6.635212e-05 -6.595749e-05 
-1.013158e-01 -9.132309e-02 -8.034014e-02 -6.712458e-02 -4.854646e-02 
 4.110933e-02  4.049783e-02  3.878716e-02  3.511370e-02  2.740745e-02 
 1.147955e-02  8.722437e-03  6.112141e-03  3.676447e-03  1.504052e-03 
-4.157482e-02 -4.010332e-02 -3.764272e-02 -3.335613e-02 -2.523276e-02 
-3.118330e-04 -3.118328e-04 -3.118219e-04 -3.114355e-04 -3.029731e-04 
 3.072475e-02  3.343134e-02  3.477289e-02  3.377697e-02  2.786918e-02 
 5.128859e-02  4.967393e-02  4.682480e-02  4.171234e-02  3.203655e-02 
-1.240994e-01 -1.196090e-01 -1.125029e-01 -1.003099e-01 -7.664192e-02 
-8.132652e-02 -7.636488e-02 -6.984082e-02 -6.041659e-02 -4.476125e-02 
-1.244055e-03 -1.244000e-03 -1.243060e-03 -1.231987e-03 -1.130416e-03 
 9.642503e-02  9.439706e-02  8.986313e-02  8.080218e-02  6.198762e-02 
 3.927274e-02  3.746428e-02  3.472431e-02  3.039736e-02  2.291129e-02 
-1.304713e-01 -1.232141e-01 -1.132970e-01 -9.837345e-02 -7.242718e-02 
-9.720059e-02 -8.949828e-02 -8.040063e-02 -6.843425e-02 -5.048549e-02 
-4.231864e-03 -4.226666e-03 -4.195620e-03 -4.043879e-03 -3.397465e-03 
 7.918715e-02  7.530580e-02  6.944859e-02  6.029479e-02  4.451427e-02 
 2.008588e-02  1.883637e-02  1.715147e-02  1.474516e-02  1.092140e-02 
-2.317880e-03  3.647998e-03  9.778182e-03  1.533340e-02  1.778535e-02 
-4.553032e-02 -3.972865e-02 -3.381523e-02 -2.740318e-02 -1.934620e-02 
-1.218401e-02 -1.206948e-02 -1.173497e-02 -1.082723e-02 -8.430125e-03 
 4.985656e-02  4.618700e-02  4.153877e-02  3.529135e-02  2.583263e-02 
 2.878835e-02  2.794009e-02  2.655868e-02  2.407794e-02  1.900970e-02 
 1.318342e-01  1.335377e-01  1.317675e-01  1.226972e-01  9.692281e-02 
 3.652957e-02  3.733953e-02  3.682502e-02  3.418371e-02  2.736205e-02 
-2.871641e-02 -2.789445e-02 -2.634965e-02 -2.337550e-02 -1.755506e-02 
 7.533348e-02  7.196686e-02  6.745097e-02  6.048605e-02  4.768243e-02 
 9.472227e-02  9.341254e-02  9.072640e-02  8.484386e-02  7.057076e-02 
 1.666255e-01  1.629199e-01  1.538723e-01  1.356675e-01  1.010281e-01 
 7.295559e-02  7.047129e-02  6.624221e-02  5.894554e-02  4.527287e-02 
-5.131046e-02 -4.867974e-02 -4.476900e-02 -3.900193e-02 -2.946545e-02 
 1.294259e-01  1.255505e-01  1.193836e-01  1.078748e-01  8.340083e-02 
 1.990317e-01  1.958366e-01  1.888984e-01  1.737756e-01  1.393621e-01 
 1.415849e-01  1.336230e-01  1.214887e-01  1.031368e-01  7.358735e-02 
 6.062976e-02  5.779160e-02  5.364805e-02  4.715897e-02  3.570360e-02 
-6.026166e-02 -5.609310e-02 -5.104677e-02 -4.426742e-02 -3.362321e-02 
 1.384566e-01  1.327734e-01  1.234781e-01  1.078115e-01  7.954860e-02 
 2.740785e-01  2.652779e-01  2.499153e-01  2.224351e-01  1.708222e-01 
 1.497690e-01  1.396777e-01  1.267113e-01  1.086755e-01  7.981994e-02 
 3.933235e-02  3.752118e-02  3.486547e-02  3.067777e-02  2.323569e-02 
-2.861027e-02 -2.525279e-02 -2.168761e-02 -1.764513e-02 -1.245874e-02 
 9.276790e-02  8.575955e-02  7.614113e-02  6.286559e-02  4.339277e-02 
 2.810649e-01  2.665704e-01  2.455021e-01  2.139488e-01  1.612697e-01 
 2.100564e-01  1.975161e-01  1.812164e-01  1.574570e-01  1.170077e-01 
 2.710312e-02  2.622201e-02  2.469132e-02  2.200392e-02  1.688533e-02 
 4.670406e-02  4.754884e-02  4.730466e-02  4.500013e-02  3.822944e-02 
 6.373210e-02  5.693650e-02  4.886530e-02  3.897576e-02  2.639063e-02 
 2.519196e-01  2.349197e-01  2.133465e-01  1.840031e-01  1.382304e-01 
 2.604905e-01  2.441235e-01  2.229072e-01  1.922410e-01  1.407861e-01 
