** VARIABLE ZCURV from his-series(301) ELEMENT ZCURV(5,5) REAL     *4
**    NROW       NCOL     NPLANE
XXXX
      1505          5        301
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
-5.849879e-04 -5.849879e-04 -5.849879e-04 -5.849879e-04 -5.849879e-04 
-5.930811e-04 -5.930811e-04 -5.930811e-04 -5.930811e-04 -5.930811e-04 
-4.551095e-04 -4.551095e-04 -4.551095e-04 -4.551095e-04 -4.551095e-04 
-1.371827e-07 -1.371827e-07 -1.371827e-07 -1.371827e-07 -1.371827e-07 
-3.791729e-11 -3.791721e-11 -3.791716e-11 -3.791707e-11 -3.791735e-11 
-8.430563e-03 -8.430554e-03 -8.430196e-03 -8.421652e-03 -8.264024e-03 
-8.389060e-03 -8.389059e-03 -8.388986e-03 -8.385941e-03 -8.290327e-03 
-6.565114e-03 -6.565111e-03 -6.564964e-03 -6.560482e-03 -6.461399e-03 
-3.943288e-06 -3.943288e-06 -3.943288e-06 -3.943288e-06 -3.943277e-06 
-1.574579e-09 -1.574579e-09 -1.574579e-09 -1.574579e-09 -1.574579e-09 
-5.724997e-02 -5.716449e-02 -5.678666e-02 -5.529117e-02 -4.949690e-02 
-5.576981e-02 -5.574857e-02 -5.560061e-02 -5.476692e-02 -5.039283e-02 
-4.466416e-02 -4.462590e-02 -4.442187e-02 -4.348061e-02 -3.932659e-02 
-5.437339e-05 -5.437339e-05 -5.437339e-05 -5.437334e-05 -5.436899e-05 
-3.128903e-08 -3.128903e-08 -3.128903e-08 -3.128903e-08 -3.128902e-08 
-2.383712e-01 -2.337785e-01 -2.250132e-01 -2.073344e-01 -1.684804e-01 
-2.282506e-01 -2.259225e-01 -2.203550e-01 -2.068847e-01 -1.725358e-01 
-1.877276e-01 -1.848784e-01 -1.789121e-01 -1.659377e-01 -1.356579e-01 
-4.797786e-04 -4.797786e-04 -4.797786e-04 -4.797727e-04 -4.792547e-04 
-3.990421e-07 -3.990421e-07 -3.990421e-07 -3.990420e-07 -3.990413e-07 
-6.385407e-01 -6.088479e-01 -5.666416e-01 -5.005822e-01 -3.824356e-01 
-6.131477e-01 -5.917476e-01 -5.579102e-01 -5.000692e-01 -3.894393e-01 
-5.172496e-01 -4.953193e-01 -4.629095e-01 -4.105079e-01 -3.144467e-01 
-3.046634e-03 -3.046634e-03 -3.046626e-03 -3.046070e-03 -3.018614e-03 
-3.687979e-06 -3.687979e-06 -3.687978e-06 -3.687976e-06 -3.687884e-06 
-1.105550e+00 -1.034505e+00 -9.434699e-01 -8.147445e-01 -6.035159e-01 
-1.074305e+00 -1.013592e+00 -9.322999e-01 -8.119303e-01 -6.090281e-01 
-9.347982e-01 -8.767062e-01 -8.012554e-01 -6.923230e-01 -5.121577e-01 
-1.482437e-02 -1.482419e-02 -1.482053e-02 -1.476678e-02 -1.411742e-02 
-2.639911e-05 -2.639911e-05 -2.639911e-05 -2.639891e-05 -2.639284e-05 
-1.281632e+00 -1.188889e+00 -1.075426e+00 -9.219318e-01 -6.804158e-01 
-1.245835e+00 -1.160224e+00 -1.053532e+00 -9.054831e-01 -6.711970e-01 
-1.129240e+00 -1.048000e+00 -9.480044e-01 -8.113086e-01 -5.955757e-01 
-5.731138e-02 -5.726080e-02 -5.696888e-02 -5.555177e-02 -4.922687e-02 
-1.525187e-04 -1.525187e-04 -1.525187e-04 -1.525102e-04 -1.522584e-04 
-1.083286e+00 -1.002331e+00 -9.051475e-01 -7.757643e-01 -5.748113e-01 
-1.039968e+00 -9.625260e-01 -8.695665e-01 -7.446605e-01 -5.515692e-01 
-9.666114e-01 -8.930321e-01 -8.050594e-01 -6.879060e-01 -5.061053e-01 
-1.786321e-01 -1.769211e-01 -1.724811e-01 -1.612655e-01 -1.323106e-01 
-7.305612e-04 -7.305612e-04 -7.305568e-04 -7.303085e-04 -7.234014e-04 
-7.599562e-01 -7.023386e-01 -6.337333e-01 -5.432957e-01 -4.032736e-01 
-7.433565e-01 -6.871004e-01 -6.203949e-01 -5.316430e-01 -3.951863e-01 
-6.426125e-01 -5.917492e-01 -5.317639e-01 -4.533262e-01 -3.332272e-01 
-4.419089e-01 -4.283635e-01 -4.055265e-01 -3.646572e-01 -2.840436e-01 
-2.952471e-03 -2.952453e-03 -2.951977e-03 -2.943367e-03 -2.828366e-03 
-5.129734e-01 -4.734290e-01 -4.267924e-01 -3.658933e-01 -2.714707e-01 
-5.703076e-01 -5.282227e-01 -4.781899e-01 -4.114395e-01 -3.084758e-01 
-3.721303e-01 -3.405572e-01 -3.042662e-01 -2.581648e-01 -1.891630e-01 
-8.376788e-01 -7.945803e-01 -7.349719e-01 -6.442139e-01 -4.858228e-01 
-1.017574e-02 -1.017209e-02 -1.014244e-02 -9.954605e-03 -8.955472e-03 
-3.742951e-01 -3.451315e-01 -3.108107e-01 -2.660063e-01 -1.963923e-01 
-4.987641e-01 -4.625435e-01 -4.190268e-01 -3.605144e-01 -2.689714e-01 
-2.300907e-01 -2.098451e-01 -1.871178e-01 -1.588514e-01 -1.168122e-01 
-1.199122e+00 -1.122404e+00 -1.024503e+00 -8.852928e-01 -6.593363e-01 
-3.000815e-02 -2.985696e-02 -2.933975e-02 -2.775775e-02 -2.313141e-02 
-2.979468e-01 -2.744961e-01 -2.469003e-01 -2.106395e-01 -1.542001e-01 
-4.133634e-01 -3.812961e-01 -3.431459e-01 -2.924294e-01 -2.144045e-01 
-1.793782e-01 -1.647362e-01 -1.480367e-01 -1.266059e-01 -9.327542e-02 
-1.339894e+00 -1.246212e+00 -1.130659e+00 -9.734343e-01 -7.234781e-01 
-7.467696e-02 -7.306623e-02 -6.988346e-02 -6.350809e-02 -4.994268e-02 
-2.286423e-01 -2.092759e-01 -1.867574e-01 -1.577463e-01 -1.142138e-01 
-2.690752e-01 -2.437797e-01 -2.150858e-01 -1.792530e-01 -1.279880e-01 
-1.186758e-01 -1.065133e-01 -9.242483e-02 -7.489706e-02 -5.054343e-02 
-1.270084e+00 -1.179311e+00 -1.068891e+00 -9.195584e-01 -6.829908e-01 
-1.504256e-01 -1.438467e-01 -1.340186e-01 -1.181236e-01 -8.948944e-02 
-1.411734e-01 -1.262915e-01 -1.097989e-01 -8.998603e-02 -6.306930e-02 
-1.239481e-01 -1.062068e-01 -8.752541e-02 -6.673855e-02 -4.207855e-02 
 8.867878e-04  9.323609e-03  1.687058e-02  2.249958e-02  2.338533e-02 
-1.142995e+00 -1.061690e+00 -9.627537e-01 -8.283796e-01 -6.147922e-01 
-2.326378e-01 -2.183196e-01 -1.993585e-01 -1.722743e-01 -1.279014e-01 
-5.745484e-02 -4.722901e-02 -3.699750e-02 -2.656933e-02 -1.580068e-02 
-4.963137e-02 -3.717502e-02 -2.534054e-02 -1.479468e-02 -6.531413e-03 
 1.205190e-01  1.222603e-01  1.199596e-01  1.104781e-01  8.621577e-02 
-1.062751e+00 -9.878814e-01 -8.964735e-01 -7.718678e-01 -5.724773e-01 
-2.637480e-01 -2.442604e-01 -2.207519e-01 -1.890846e-01 -1.389408e-01 
-1.022008e-02 -3.526791e-03  2.017397e-03  5.908478e-03  7.072763e-03 
-4.820141e-02 -4.003953e-02 -3.299098e-02 -2.660281e-02 -1.933912e-02 
 1.905443e-01  1.848469e-01  1.736486e-01  1.530331e-01  1.134532e-01 
-1.023717e+00 -9.515502e-01 -8.633690e-01 -7.429683e-01 -5.500333e-01 
-2.103668e-01 -1.932340e-01 -1.730216e-01 -1.465984e-01 -1.063410e-01 
-8.012354e-04  3.328531e-03  6.146454e-03  7.351443e-03  6.453273e-03 
-5.868871e-02 -5.272876e-02 -4.669612e-02 -3.952394e-02 -2.891341e-02 
 2.344824e-01  2.226837e-01  2.055286e-01  1.789327e-01  1.326345e-01 
-9.694040e-01 -9.000689e-01 -8.156573e-01 -7.007166e-01 -5.171230e-01 
-1.071750e-01 -9.617035e-02 -8.401558e-02 -6.937137e-02 -4.921252e-02 
